Platform,Year_of_Release,Genre,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
1.0,2008.0,1.0,3.14,7.1,23.0,8.0,37.0,1.0
4.0,2000.0,0.0,3.13,8.7,19.0,9.0,107.0,1.0
10.0,2012.0,3.0,3.13,7.3,45.0,6.8,155.0,1.0
4.0,1998.0,6.0,3.12,8.8,13.0,7.4,27.0,1.0
2.0,1999.0,6.0,3.12,7.1,23.0,7.4,27.0,2.0
1.0,2005.0,4.0,3.12,8.2,43.0,8.5,101.0,1.0
1.0,2008.0,3.0,3.11,8.3,48.0,9.0,63.0,1.0
6.0,2010.0,7.0,3.11,8.2,57.0,7.8,492.0,5.0
1.0,2006.0,3.0,3.11,8.1,12.0,7.8,10.0,1.0
6.0,2007.0,7.0,3.1,9.3,45.0,8.0,604.0,5.0
0.0,2013.0,0.0,3.1,9.1,81.0,8.9,1057.0,1.0
6.0,2012.0,8.0,3.1,7.4,34.0,5.4,1304.0,5.0
12.0,2010.0,7.0,3.1,9.6,98.0,8.9,3143.0,5.0
5.0,2002.0,2.0,3.09,6.7,28.0,7.9,71.0,7.0
5.0,2001.0,10.0,3.08,9.4,23.0,7.9,46.0,1.0
3.0,2002.0,9.0,3.07,7.5,18.0,7.8,22.0,7.0
0.0,2015.0,9.0,3.05,6.6,60.0,6.9,106.0,1.0
3.0,2014.0,9.0,3.05,7.0,74.0,3.9,2057.0,7.0
12.0,2012.0,8.0,3.05,8.9,59.0,8.2,892.0,5.0
1.0,2008.0,0.0,3.05,7.2,16.0,8.0,16.0,2.0
12.0,2008.0,0.0,3.04,7.5,42.0,7.4,32.0,2.0
12.0,2012.0,7.0,3.04,9.3,74.0,5.8,3725.0,5.0
6.0,2010.0,1.0,3.03,8.7,107.0,7.7,2759.0,5.0
4.0,1995.0,4.0,3.03,7.1,23.0,7.4,27.0,2.0
12.0,2008.0,0.0,3.03,8.1,75.0,8.1,307.0,5.0
13.0,2002.0,0.0,3.02,9.3,46.0,8.5,121.0,7.0
5.0,2002.0,10.0,3.02,7.1,23.0,7.4,27.0,2.0
7.0,2013.0,10.0,3.01,8.7,26.0,6.3,616.0,1.0
6.0,2009.0,8.0,3.01,9.1,94.0,8.1,1505.0,5.0
12.0,2012.0,8.0,3.0,9.1,39.0,8.6,1247.0,5.0
10.0,2010.0,4.0,3.0,7.3,78.0,7.0,131.0,1.0
12.0,2012.0,10.0,3.0,8.8,41.0,7.2,131.0,1.0
5.0,2007.0,2.0,3.0,7.3,24.0,9.2,173.0,7.0
3.0,2000.0,3.0,2.99,8.2,23.0,6.6,20.0,7.0
5.0,2002.0,10.0,2.99,9.3,24.0,9.1,65.0,1.0
5.0,2001.0,0.0,2.99,9.4,37.0,8.5,466.0,5.0
3.0,2011.0,7.0,2.96,8.5,73.0,5.9,2748.0,7.0
7.0,2014.0,0.0,2.96,8.4,85.0,8.1,1886.0,5.0
5.0,2003.0,4.0,2.96,6.4,29.0,7.8,94.0,1.0
5.0,2002.0,0.0,2.96,8.5,19.0,7.8,78.0,5.0
14.0,2014.0,8.0,2.95,8.6,68.0,6.4,2658.0,5.0
6.0,2010.0,8.0,2.95,8.8,59.0,8.5,572.0,5.0
2.0,1996.0,6.0,2.94,7.1,23.0,7.4,27.0,2.0
5.0,2003.0,8.0,2.94,8.7,42.0,9.0,93.0,5.0
5.0,2005.0,2.0,2.94,7.1,23.0,7.4,27.0,2.0
12.0,2009.0,2.0,2.94,9.3,77.0,7.3,292.0,7.0
6.0,2009.0,0.0,2.93,8.5,98.0,8.3,1172.0,7.0
1.0,2008.0,4.0,2.92,7.6,40.0,8.8,76.0,1.0
14.0,2013.0,8.0,2.92,7.8,7.0,4.3,700.0,5.0
12.0,2014.0,10.0,2.92,7.1,23.0,4.2,85.0,1.0
12.0,2007.0,7.0,2.91,9.1,74.0,8.7,1692.0,5.0
5.0,2004.0,3.0,2.9,7.3,21.0,8.6,30.0,1.0
5.0,2003.0,10.0,2.9,9.3,28.0,9.0,45.0,1.0
12.0,2008.0,10.0,2.89,6.7,45.0,6.8,18.0,2.0
5.0,2001.0,10.0,2.89,8.5,30.0,8.9,16.0,1.0
10.0,2007.0,9.0,2.89,6.1,37.0,5.3,23.0,1.0
5.0,2004.0,8.0,2.89,7.6,49.0,7.7,69.0,7.0
10.0,2006.0,5.0,2.89,8.3,61.0,7.4,179.0,2.0
4.0,1999.0,8.0,2.88,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,9.0,2.87,7.1,23.0,7.7,15.0,1.0
4.0,1998.0,6.0,2.87,7.1,23.0,7.4,27.0,2.0
12.0,2012.0,10.0,2.86,8.1,36.0,5.8,179.0,1.0
13.0,2002.0,7.0,2.86,8.7,34.0,8.7,111.0,7.0
7.0,2013.0,0.0,2.85,8.3,29.0,7.8,1530.0,5.0
3.0,1996.0,11.0,2.85,7.1,23.0,7.4,27.0,2.0
2.0,1997.0,4.0,2.85,7.1,23.0,7.4,27.0,2.0
6.0,2011.0,2.0,2.84,8.4,60.0,8.4,494.0,5.0
12.0,2009.0,10.0,2.83,8.5,58.0,6.1,90.0,1.0
5.0,2002.0,2.0,2.83,7.1,23.0,7.4,27.0,2.0
12.0,2007.0,8.0,2.83,9.6,88.0,8.9,2249.0,5.0
6.0,2010.0,0.0,2.82,9.0,59.0,8.2,791.0,5.0
10.0,2011.0,10.0,2.81,7.1,23.0,7.4,27.0,7.0
3.0,1994.0,1.0,2.81,7.1,23.0,7.4,27.0,2.0
6.0,2010.0,8.0,2.81,7.5,56.0,7.5,286.0,5.0
6.0,2012.0,6.0,2.81,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,9.0,2.8,7.1,23.0,7.6,7.0,1.0
5.0,2003.0,2.0,2.8,7.1,23.0,7.4,27.0,2.0
4.0,1997.0,10.0,2.79,7.1,23.0,7.4,27.0,2.0
4.0,1998.0,4.0,2.79,7.1,23.0,7.4,27.0,2.0
5.0,2001.0,2.0,2.79,7.1,23.0,7.4,27.0,2.0
7.0,2014.0,0.0,2.79,8.0,90.0,7.9,2944.0,7.0
4.0,1996.0,2.0,2.79,7.1,23.0,7.4,27.0,2.0
0.0,2011.0,7.0,2.79,7.1,23.0,7.4,27.0,2.0
5.0,2001.0,10.0,2.79,8.9,22.0,8.6,39.0,1.0
5.0,2003.0,4.0,2.78,8.7,47.0,8.2,241.0,7.0
5.0,2003.0,4.0,2.78,7.1,23.0,7.4,27.0,2.0
6.0,2010.0,6.0,2.78,8.9,59.0,7.2,301.0,2.0
10.0,2011.0,0.0,2.78,8.1,11.0,5.6,31.0,2.0
3.0,2011.0,8.0,2.78,8.9,61.0,7.5,4926.0,5.0
7.0,2015.0,2.0,2.78,8.3,81.0,7.7,836.0,5.0
5.0,2003.0,9.0,2.77,8.3,33.0,7.7,46.0,7.0
6.0,2011.0,8.0,2.77,8.4,85.0,7.9,942.0,5.0
12.0,2008.0,0.0,2.77,7.3,74.0,6.7,389.0,7.0
14.0,2014.0,3.0,2.76,7.1,23.0,7.4,27.0,2.0
1.0,2006.0,4.0,2.76,8.1,42.0,7.4,67.0,1.0
12.0,2011.0,0.0,2.76,8.4,70.0,7.6,490.0,5.0
6.0,2009.0,2.0,2.75,7.9,63.0,7.4,211.0,7.0
2.0,2000.0,11.0,2.73,7.1,23.0,7.4,27.0,2.0
10.0,2007.0,4.0,2.73,6.9,44.0,6.6,174.0,1.0
6.0,2015.0,10.0,2.71,7.1,23.0,3.2,58.0,1.0
5.0,2001.0,0.0,2.7,8.6,23.0,8.2,56.0,5.0
2.0,1998.0,3.0,2.7,7.1,23.0,7.4,27.0,2.0
12.0,2011.0,1.0,2.7,8.9,83.0,7.8,893.0,5.0
12.0,2006.0,8.0,2.7,8.2,71.0,6.5,233.0,7.0
12.0,2011.0,10.0,2.69,7.8,55.0,5.9,94.0,1.0
5.0,2006.0,0.0,2.69,8.4,32.0,9.0,41.0,2.0
7.0,2013.0,8.0,2.69,7.3,88.0,6.8,2102.0,5.0
12.0,2010.0,10.0,2.69,8.4,47.0,5.7,120.0,1.0
5.0,2004.0,6.0,2.68,9.3,52.0,9.1,271.0,7.0
0.0,2014.0,7.0,2.68,7.1,23.0,7.4,27.0,2.0
1.0,2010.0,5.0,2.67,7.9,51.0,7.7,18.0,1.0
1.0,2009.0,5.0,2.67,8.3,58.0,8.7,52.0,2.0
5.0,2005.0,8.0,2.67,7.7,39.0,8.2,69.0,7.0
4.0,1998.0,8.0,2.67,9.2,17.0,8.6,80.0,7.0
13.0,2004.0,7.0,2.66,8.5,87.0,8.5,268.0,5.0
12.0,2008.0,3.0,2.66,8.5,67.0,6.3,171.0,7.0
14.0,2016.0,10.0,2.65,8.4,50.0,5.5,201.0,1.0
1.0,2006.0,0.0,2.65,7.1,23.0,6.7,10.0,1.0
5.0,2003.0,0.0,2.65,8.9,24.0,7.7,102.0,7.0
6.0,2009.0,6.0,2.65,8.4,55.0,6.9,113.0,1.0
2.0,1996.0,0.0,2.65,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,8.0,2.65,7.1,24.0,7.9,47.0,7.0
6.0,2011.0,7.0,2.63,7.9,53.0,6.6,707.0,7.0
5.0,2000.0,6.0,2.63,7.8,18.0,7.8,21.0,7.0
12.0,2010.0,10.0,2.63,8.0,65.0,8.0,127.0,7.0
5.0,2004.0,10.0,2.62,9.0,37.0,8.2,84.0,1.0
12.0,2009.0,11.0,2.62,8.2,92.0,7.2,454.0,7.0
12.0,2011.0,10.0,2.62,9.0,42.0,7.7,134.0,1.0
8.0,2006.0,2.0,2.62,7.1,23.0,7.4,27.0,2.0
12.0,2009.0,10.0,2.62,9.0,63.0,7.5,133.0,1.0
12.0,2010.0,8.0,2.61,7.4,71.0,6.7,288.0,5.0
5.0,2002.0,0.0,2.61,7.1,16.0,7.6,49.0,1.0
6.0,2009.0,0.0,2.6,9.1,50.0,8.7,529.0,5.0
5.0,2004.0,10.0,2.59,8.4,21.0,8.1,44.0,1.0
10.0,2007.0,10.0,2.58,7.9,47.0,8.0,124.0,2.0
6.0,2008.0,10.0,2.58,8.7,42.0,7.5,108.0,1.0
1.0,2008.0,9.0,2.58,7.3,4.0,7.7,7.0,1.0
5.0,2006.0,2.0,2.58,8.0,27.0,8.6,57.0,7.0
12.0,2007.0,0.0,2.57,8.0,24.0,7.4,114.0,2.0
5.0,2004.0,4.0,2.57,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,10.0,2.57,7.8,11.0,7.8,17.0,1.0
8.0,2007.0,7.0,2.57,7.2,38.0,8.7,83.0,7.0
6.0,2007.0,4.0,2.56,7.1,23.0,7.4,27.0,2.0
10.0,2010.0,4.0,2.56,7.1,23.0,7.4,27.0,2.0
12.0,2009.0,0.0,2.56,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,10.0,2.56,8.3,22.0,5.5,101.0,1.0
12.0,2009.0,7.0,2.56,8.6,68.0,7.9,725.0,5.0
8.0,2009.0,4.0,2.54,8.7,68.0,7.8,98.0,2.0
12.0,2008.0,10.0,2.53,8.3,50.0,7.0,125.0,1.0
5.0,2001.0,6.0,2.52,8.0,15.0,7.9,46.0,7.0
1.0,2010.0,3.0,2.52,7.5,15.0,8.0,5.0,1.0
12.0,2013.0,10.0,2.52,8.7,23.0,4.9,150.0,1.0
2.0,2000.0,0.0,2.52,7.1,23.0,7.4,27.0,2.0
10.0,2012.0,0.0,2.52,7.8,8.0,7.0,20.0,2.0
10.0,2008.0,10.0,2.5,5.0,23.0,5.4,16.0,1.0
5.0,2008.0,10.0,2.5,7.1,23.0,7.4,27.0,2.0
2.0,1999.0,3.0,2.5,7.1,23.0,7.4,27.0,2.0
12.0,2006.0,7.0,2.5,8.2,68.0,7.5,120.0,7.0
13.0,2003.0,0.0,2.49,7.1,23.0,7.4,27.0,2.0
5.0,2002.0,2.0,2.49,7.9,31.0,8.8,96.0,5.0
10.0,2007.0,3.0,2.48,2.5,8.0,4.3,26.0,1.0
7.0,2015.0,0.0,2.48,9.2,100.0,8.6,6383.0,5.0
4.0,1998.0,0.0,2.48,7.1,23.0,7.4,27.0,2.0
12.0,2008.0,6.0,2.47,8.5,55.0,7.7,83.0,1.0
6.0,2012.0,10.0,2.47,9.0,26.0,8.0,99.0,1.0
6.0,2011.0,0.0,2.47,8.2,50.0,7.7,384.0,5.0
6.0,2008.0,8.0,2.46,8.7,79.0,6.1,1889.0,5.0
7.0,2014.0,10.0,2.45,8.3,50.0,7.0,291.0,1.0
4.0,1997.0,7.0,2.45,8.3,12.0,8.2,190.0,7.0
6.0,2008.0,6.0,2.45,8.2,50.0,8.2,100.0,7.0
4.0,1996.0,6.0,2.44,7.1,23.0,7.4,27.0,2.0
5.0,2003.0,9.0,2.43,8.1,26.0,8.4,42.0,7.0
3.0,1997.0,1.0,2.43,8.3,12.0,7.4,27.0,1.0
10.0,2010.0,0.0,2.43,7.9,13.0,8.0,34.0,2.0
7.0,2015.0,6.0,2.43,7.1,23.0,7.4,27.0,2.0
14.0,2016.0,8.0,2.42,7.8,17.0,3.1,290.0,5.0
14.0,2015.0,10.0,2.42,8.4,23.0,6.1,124.0,1.0
12.0,2008.0,8.0,2.42,8.2,66.0,7.8,176.0,5.0
10.0,2010.0,3.0,2.42,7.1,9.0,7.4,27.0,1.0
6.0,2013.0,0.0,2.42,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,6.0,2.42,7.3,14.0,7.9,39.0,2.0
5.0,2003.0,2.0,2.41,6.6,28.0,8.2,92.0,7.0
6.0,2010.0,10.0,2.41,7.7,40.0,6.8,85.0,1.0
5.0,2001.0,6.0,2.41,8.2,16.0,8.4,53.0,1.0
4.0,1998.0,0.0,2.41,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,6.0,2.41,6.2,11.0,6.2,34.0,2.0
12.0,2011.0,8.0,2.4,8.2,73.0,8.1,487.0,5.0
4.0,1996.0,5.0,2.4,7.1,23.0,7.4,27.0,2.0
3.0,1997.0,11.0,2.4,7.1,23.0,9.0,90.0,4.0
3.0,1994.0,3.0,2.39,7.1,23.0,7.4,27.0,2.0
5.0,2005.0,3.0,2.38,9.1,65.0,8.7,173.0,7.0
6.0,2010.0,10.0,2.38,8.3,36.0,6.1,68.0,1.0
2.0,1998.0,2.0,2.38,7.1,23.0,7.4,27.0,2.0
5.0,2001.0,3.0,2.38,7.1,23.0,7.4,27.0,2.0
12.0,2011.0,0.0,2.37,7.1,75.0,6.9,627.0,5.0
3.0,2004.0,8.0,2.37,9.6,81.0,9.1,8665.0,5.0
5.0,2004.0,0.0,2.37,6.2,36.0,7.6,22.0,7.0
12.0,2007.0,10.0,2.37,8.5,46.0,6.4,108.0,1.0
5.0,2004.0,10.0,2.37,8.3,59.0,8.8,55.0,7.0
12.0,2010.0,10.0,2.37,4.2,10.0,5.5,16.0,1.0
6.0,2009.0,10.0,2.37,8.5,41.0,6.8,58.0,1.0
12.0,2008.0,6.0,2.35,8.1,66.0,8.5,142.0,7.0
12.0,2011.0,3.0,2.35,7.3,33.0,2.9,67.0,2.0
5.0,2007.0,2.0,2.34,7.1,11.0,7.2,31.0,7.0
0.0,2015.0,0.0,2.34,8.9,82.0,9.0,478.0,2.0
5.0,2001.0,0.0,2.34,8.4,21.0,8.4,189.0,5.0
14.0,2015.0,10.0,2.34,8.6,14.0,6.2,115.0,2.0
12.0,2011.0,10.0,2.34,6.6,46.0,6.5,39.0,1.0
10.0,2008.0,10.0,2.32,7.1,23.0,8.6,16.0,1.0
2.0,2000.0,10.0,2.32,7.1,23.0,7.4,27.0,2.0
4.0,1997.0,0.0,2.32,7.1,23.0,7.4,27.0,2.0
5.0,2004.0,8.0,2.31,8.4,42.0,9.1,51.0,7.0
4.0,1999.0,6.0,2.31,8.6,14.0,8.5,28.0,1.0
3.0,2012.0,0.0,2.31,9.0,69.0,7.9,2954.0,7.0
4.0,1998.0,10.0,2.31,7.1,23.0,7.4,27.0,2.0
0.0,2012.0,7.0,2.3,7.5,69.0,5.6,382.0,1.0
1.0,2004.0,5.0,2.3,7.1,23.0,7.4,27.0,2.0
6.0,2013.0,0.0,2.29,7.6,46.0,7.7,668.0,7.0
3.0,1997.0,0.0,2.29,7.1,23.0,8.3,37.0,2.0
0.0,2015.0,0.0,2.29,7.1,23.0,7.4,27.0,2.0
6.0,2007.0,0.0,2.29,8.0,18.0,6.7,87.0,2.0
13.0,2004.0,6.0,2.28,7.7,35.0,8.7,27.0,1.0
6.0,2009.0,10.0,2.28,7.8,42.0,6.7,76.0,1.0
5.0,2008.0,10.0,2.28,8.2,8.0,6.9,20.0,1.0
1.0,2010.0,0.0,2.28,7.2,7.0,7.2,6.0,2.0
12.0,2010.0,9.0,2.28,7.6,42.0,7.1,71.0,7.0
1.0,2008.0,7.0,2.28,6.8,24.0,8.2,27.0,1.0
4.0,1997.0,6.0,2.28,7.1,23.0,7.4,27.0,2.0
6.0,2011.0,0.0,2.27,7.1,41.0,6.6,405.0,5.0
6.0,2009.0,3.0,2.26,8.0,35.0,8.6,43.0,2.0
7.0,2016.0,0.0,2.26,7.6,91.0,6.3,635.0,5.0
14.0,2016.0,8.0,2.25,8.7,37.0,8.2,440.0,5.0
5.0,2002.0,1.0,2.25,8.4,31.0,9.0,52.0,5.0
4.0,1997.0,10.0,2.25,7.1,23.0,7.4,27.0,2.0
6.0,2011.0,10.0,2.25,7.9,31.0,5.5,56.0,1.0
6.0,2013.0,0.0,2.25,8.0,89.0,7.5,914.0,5.0
6.0,2007.0,3.0,2.24,8.3,45.0,7.8,52.0,7.0
10.0,2006.0,3.0,2.24,7.4,53.0,5.7,72.0,1.0
10.0,2010.0,3.0,2.24,7.1,23.0,7.4,27.0,1.0
11.0,2013.0,4.0,2.24,7.7,59.0,7.9,288.0,1.0
14.0,2013.0,0.0,2.23,7.1,23.0,7.4,355.0,5.0
8.0,2008.0,2.0,2.23,7.9,61.0,8.0,139.0,7.0
12.0,2013.0,10.0,2.23,8.0,32.0,5.6,136.0,1.0
5.0,2009.0,9.0,2.23,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,8.0,2.23,9.1,25.0,8.2,858.0,5.0
5.0,2003.0,0.0,2.22,9.2,44.0,8.8,204.0,7.0
10.0,2009.0,7.0,2.22,8.4,70.0,8.6,219.0,7.0
12.0,2013.0,0.0,2.22,8.0,37.0,7.6,127.0,2.0
10.0,2007.0,0.0,2.22,7.1,23.0,7.4,27.0,2.0
7.0,2015.0,8.0,2.21,7.3,40.0,7.3,480.0,5.0
6.0,2008.0,0.0,2.21,7.1,47.0,6.6,233.0,7.0
5.0,2006.0,0.0,2.21,7.1,23.0,7.4,27.0,2.0
12.0,2007.0,3.0,2.2,9.2,55.0,8.1,220.0,7.0
14.0,2013.0,6.0,2.2,7.9,76.0,5.9,1095.0,1.0
12.0,2008.0,3.0,2.2,9.2,69.0,8.3,156.0,7.0
12.0,2010.0,6.0,2.2,8.8,73.0,7.0,206.0,2.0
1.0,2008.0,0.0,2.2,8.0,15.0,7.9,16.0,1.0
12.0,2010.0,8.0,2.2,8.8,93.0,8.2,573.0,5.0
1.0,2007.0,5.0,2.2,7.1,23.0,7.4,27.0,2.0
13.0,2003.0,7.0,2.19,9.4,72.0,9.2,317.0,7.0
7.0,2014.0,10.0,2.19,8.1,37.0,6.1,208.0,1.0
6.0,2011.0,0.0,2.19,8.0,41.0,6.6,132.0,1.0
12.0,2006.0,0.0,2.18,8.1,74.0,7.5,211.0,5.0
5.0,2002.0,6.0,2.18,8.2,26.0,8.9,28.0,1.0
14.0,2014.0,10.0,2.18,8.2,33.0,5.4,347.0,1.0
2.0,1998.0,9.0,2.17,7.1,23.0,7.4,27.0,2.0
14.0,2016.0,8.0,2.16,8.0,33.0,6.9,614.0,5.0
12.0,2010.0,7.0,2.16,8.2,54.0,6.3,539.0,7.0
3.0,2001.0,9.0,2.16,7.4,17.0,7.9,30.0,7.0
1.0,2009.0,5.0,2.16,7.9,72.0,7.6,110.0,2.0
10.0,2008.0,4.0,2.16,6.6,30.0,7.3,136.0,2.0
4.0,2000.0,8.0,2.15,7.1,23.0,7.4,27.0,2.0
1.0,2006.0,7.0,2.15,6.9,21.0,7.6,50.0,1.0
10.0,2013.0,4.0,2.15,7.1,23.0,6.6,5.0,2.0
7.0,2016.0,8.0,2.14,9.0,31.0,6.1,1358.0,7.0
6.0,2012.0,0.0,2.14,8.3,30.0,7.5,511.0,5.0
3.0,1992.0,9.0,2.14,7.1,23.0,7.4,27.0,2.0
8.0,2007.0,8.0,2.13,6.4,45.0,7.5,30.0,7.0
5.0,2004.0,9.0,2.13,7.7,26.0,9.0,20.0,1.0
10.0,2009.0,10.0,2.12,6.2,5.0,5.2,54.0,1.0
13.0,2001.0,6.0,2.12,8.5,35.0,8.2,28.0,1.0
6.0,2011.0,10.0,2.11,9.0,38.0,6.7,127.0,1.0
2.0,2000.0,10.0,2.11,7.1,23.0,7.4,27.0,2.0
5.0,2002.0,6.0,2.11,8.9,31.0,8.5,92.0,1.0
6.0,2008.0,10.0,2.11,7.1,23.0,7.4,27.0,2.0
5.0,2003.0,0.0,2.11,7.8,24.0,9.3,201.0,7.0
6.0,2013.0,10.0,2.11,8.4,26.0,4.9,142.0,1.0
4.0,1998.0,7.0,2.1,8.1,17.0,8.9,89.0,5.0
1.0,2006.0,5.0,2.1,8.4,56.0,8.7,44.0,1.0
13.0,2002.0,0.0,2.1,7.1,23.0,7.4,27.0,2.0
5.0,2002.0,4.0,2.1,7.1,23.0,7.4,27.0,2.0
7.0,2015.0,8.0,2.1,7.3,46.0,5.0,845.0,5.0
12.0,2011.0,2.0,2.1,8.6,66.0,8.3,382.0,5.0
6.0,2009.0,8.0,2.09,8.3,58.0,7.9,427.0,5.0
5.0,2005.0,0.0,2.09,8.4,60.0,9.0,212.0,5.0
4.0,1997.0,10.0,2.09,7.1,23.0,7.4,27.0,2.0
12.0,2010.0,0.0,2.09,8.9,50.0,8.1,100.0,1.0
5.0,2003.0,0.0,2.09,7.1,23.0,7.4,27.0,2.0
7.0,2015.0,0.0,2.09,7.4,58.0,7.9,1287.0,5.0
0.0,2013.0,7.0,2.09,7.1,23.0,7.4,27.0,2.0
12.0,2006.0,0.0,2.08,8.5,82.0,7.6,520.0,5.0
3.0,2010.0,7.0,2.08,9.0,53.0,5.6,953.0,7.0
5.0,2002.0,5.0,2.08,4.4,7.0,6.2,11.0,1.0
1.0,2006.0,7.0,2.08,7.7,45.0,7.1,136.0,2.0
3.0,1998.0,11.0,2.08,7.1,23.0,8.3,14.0,1.0
3.0,1994.0,11.0,2.08,7.1,23.0,7.4,27.0,2.0
0.0,2013.0,7.0,2.08,7.1,23.0,7.4,27.0,2.0
12.0,2011.0,8.0,2.08,9.5,66.0,8.5,997.0,2.0
10.0,2010.0,10.0,2.08,6.4,54.0,7.1,34.0,1.0
8.0,2005.0,6.0,2.07,7.2,21.0,7.8,54.0,2.0
4.0,2002.0,8.0,2.07,7.1,23.0,7.4,27.0,2.0
1.0,2006.0,9.0,2.07,4.9,5.0,5.2,24.0,1.0
10.0,2007.0,9.0,2.07,7.3,16.0,7.1,27.0,2.0
7.0,2014.0,6.0,2.07,7.1,85.0,6.1,1571.0,1.0
12.0,2009.0,2.0,2.06,8.3,68.0,7.9,51.0,7.0
8.0,2010.0,0.0,2.06,8.9,66.0,8.9,443.0,7.0
10.0,2010.0,4.0,2.06,7.1,23.0,7.4,27.0,2.0
10.0,2009.0,3.0,2.06,7.1,23.0,7.4,27.0,2.0
4.0,1998.0,6.0,2.06,8.8,18.0,9.2,21.0,2.0
8.0,2010.0,7.0,2.06,8.2,62.0,8.6,208.0,2.0
12.0,2010.0,0.0,2.06,7.1,23.0,7.4,27.0,2.0
5.0,2003.0,2.0,2.06,9.2,41.0,8.8,120.0,7.0
12.0,2007.0,6.0,2.05,7.2,42.0,7.1,78.0,2.0
6.0,2010.0,0.0,2.05,7.1,23.0,7.4,27.0,2.0
12.0,2014.0,10.0,2.05,7.1,23.0,5.5,29.0,1.0
6.0,2008.0,6.0,2.05,5.9,40.0,5.9,71.0,7.0
1.0,2010.0,0.0,2.05,7.1,23.0,7.4,27.0,2.0
5.0,2006.0,8.0,2.04,7.2,38.0,9.0,34.0,7.0
5.0,2005.0,0.0,2.04,8.2,41.0,8.2,68.0,7.0
6.0,2007.0,6.0,2.04,7.3,26.0,6.0,43.0,2.0
12.0,2011.0,3.0,2.04,8.6,56.0,8.2,63.0,7.0
12.0,2007.0,6.0,2.04,7.1,23.0,7.4,27.0,2.0
2.0,1998.0,10.0,2.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,3.0,2.03,4.8,11.0,3.3,4.0,1.0
5.0,2003.0,10.0,2.03,8.6,19.0,7.7,41.0,1.0
12.0,2005.0,8.0,2.03,8.9,65.0,8.1,307.0,7.0
10.0,2008.0,3.0,2.03,7.3,24.0,7.7,29.0,2.0
1.0,2005.0,7.0,2.02,6.2,34.0,8.1,97.0,1.0
6.0,2011.0,7.0,2.02,8.9,54.0,8.7,1397.0,5.0
12.0,2011.0,3.0,2.02,7.0,34.0,7.7,17.0,2.0
14.0,2013.0,8.0,2.02,8.1,5.0,6.6,480.0,5.0
0.0,2012.0,7.0,2.01,9.2,72.0,9.1,1130.0,7.0
6.0,2011.0,0.0,2.01,6.4,48.0,6.4,182.0,7.0
10.0,2014.0,3.0,2.01,7.1,23.0,8.4,5.0,2.0
7.0,2014.0,7.0,2.01,8.9,43.0,7.4,1984.0,5.0
6.0,2008.0,0.0,2.0,8.8,67.0,8.8,545.0,5.0
6.0,2008.0,2.0,2.0,7.6,44.0,7.1,107.0,7.0
1.0,2007.0,5.0,2.0,7.1,19.0,5.7,9.0,2.0
4.0,1997.0,0.0,1.99,8.7,14.0,8.8,45.0,5.0
1.0,2009.0,7.0,1.98,7.5,53.0,7.8,162.0,2.0
6.0,2010.0,10.0,1.98,8.0,46.0,7.6,82.0,7.0
4.0,2002.0,0.0,1.98,7.1,23.0,8.5,33.0,1.0
7.0,2013.0,6.0,1.98,8.0,53.0,6.2,667.0,2.0
5.0,2002.0,4.0,1.97,5.6,20.0,4.1,95.0,1.0
5.0,2003.0,0.0,1.97,6.8,40.0,6.6,167.0,5.0
8.0,2004.0,10.0,1.96,8.1,57.0,8.7,34.0,2.0
9.0,2014.0,3.0,1.96,7.1,23.0,7.4,27.0,2.0
12.0,2012.0,6.0,1.96,8.5,83.0,8.4,431.0,7.0
12.0,2006.0,8.0,1.95,8.8,69.0,8.3,225.0,5.0
5.0,2003.0,6.0,1.95,6.9,24.0,7.7,59.0,1.0
12.0,2012.0,8.0,1.95,6.7,71.0,5.0,1407.0,5.0
13.0,2005.0,0.0,1.95,9.3,58.0,8.6,118.0,0.0
3.0,1994.0,8.0,1.95,7.1,23.0,7.4,27.0,2.0
5.0,2003.0,10.0,1.95,9.0,31.0,8.8,70.0,1.0
5.0,2003.0,2.0,1.94,8.0,33.0,8.9,41.0,7.0
1.0,2006.0,4.0,1.94,7.1,29.0,8.1,41.0,1.0
6.0,2008.0,6.0,1.94,8.7,55.0,7.7,455.0,2.0
3.0,1999.0,3.0,1.94,7.1,23.0,7.4,27.0,1.0
4.0,2001.0,1.0,1.94,7.1,23.0,7.4,10.0,1.0
6.0,2010.0,9.0,1.94,7.8,39.0,6.4,55.0,7.0
12.0,2008.0,10.0,1.94,8.7,51.0,8.0,106.0,1.0
5.0,2004.0,2.0,1.94,7.7,32.0,8.9,137.0,7.0
10.0,2008.0,8.0,1.94,8.3,19.0,7.6,78.0,5.0
4.0,1997.0,6.0,1.94,7.1,23.0,7.4,27.0,2.0
5.0,2002.0,8.0,1.94,6.3,18.0,8.3,22.0,5.0
12.0,2013.0,8.0,1.93,9.3,33.0,8.5,1647.0,5.0
