,TrackID,Predictor
1361,207816_101872,1
1362,241183_101872,1
1363,216202_101872,1
1364,232887_101872,0
1365,227617_101872,0
1366,226853_101872,1
1367,203338_102151,1
1368,248348_102282,1
1369,226173_102816,0
1370,235214_102872,1
1371,222868_103918,0
1372,208526_104187,1
1373,246744_105086,0
1374,246313_106216,0
1375,240753_106216,1
1376,217118_107401,1
1377,201352_107820,0
1378,208182_109546,0
1379,203742_112107,1
1380,239705_113812,1
1381,248740_114680,1
1382,234067_119777,1
1383,239473_119986,1
1384,203347_121001,0
1385,236037_121855,0
1386,205195_122217,1
1387,243162_123032,1
1388,234926_124163,1
1389,208776_124163,1
1390,235721_125540,1
1391,245090_125540,1
1392,231920_126309,1
1393,229427_126309,1
1394,238797_126309,1
1395,231599_126309,0
1396,240719_126309,1
1397,210674_126309,1
1398,202044_127933,1
1399,213944_127933,1
1400,213958_128709,1
1401,244433_129632,1
1402,216382_130013,1
1403,220576_131628,1
1404,232730_131757,1
1405,243850_133198,1
1406,241398_134578,1
1407,234417_134578,0
1408,210910_134578,1
1409,221003_135846,1
1410,234156_135846,1
1411,232686_137370,0
1412,219556_137370,1
1413,212292_137370,1
1414,204981_137370,1
1415,217621_137370,1
1416,240488_137370,1
1417,201307_137370,1
1418,238073_137370,1
1419,222053_137370,1
1420,211657_137370,1
1421,203553_138122,1
1422,246405_143138,1
1423,227415_143562,1
1424,206814_143824,1
1425,216219_143824,1
1426,227404_144317,1
1427,206147_144317,1
1428,223458_144317,1
1429,215811_145184,0
1430,213311_145184,1
1431,235510_145184,1
1432,211377_145184,0
1433,225645_145184,1
1434,215146_145184,0
1435,241723_145184,0
1436,216064_145359,1
1437,244261_146899,1
1438,233374_147507,1
1439,216718_149762,1
1440,203419_149762,1
1441,237534_149762,1
1442,229898_149762,1
1443,246405_150420,1
1444,218556_150793,1
1445,207735_150793,0
1446,221402_151299,1
1447,239743_151413,1
1448,232044_151413,0
1449,229339_151413,1
1450,231545_151413,1
1451,216219_151944,0
1452,238576_153970,0
1453,228293_153970,1
1454,202075_153970,1
1455,246167_154785,1
1456,245284_154785,0
1457,207615_154785,0
1458,218014_156925,1
1459,237785_158770,1
1460,201472_158770,1
1461,220805_158770,0
1462,211502_159471,1
1463,233187_162472,0
1464,224178_162472,1
1465,206375_163041,0
1466,217733_166266,1
1467,219418_166547,0
1468,208523_167806,1
1469,229802_168902,1
1470,243579_168902,0
1471,222984_171609,0
1472,245065_171609,1
1473,219988_171609,0
1474,212201_171609,1
1475,243386_171981,1
1476,242122_174181,0
1477,228564_176751,1
1478,204888_179717,1
1479,234343_181693,1
1480,247139_181976,1
1481,241983_185260,0
1482,228514_185260,1
1483,241710_185260,0
1484,243570_185260,0
1485,211492_186457,1
1486,239721_186457,1
1487,226871_188670,0
1488,215904_188703,1
1489,229481_188703,0
1490,206321_188703,1
1491,221578_188703,0
1492,210186_188703,0
1493,248317_188703,1
1494,231706_188703,0
1495,238867_188703,1
1496,236463_188703,1
1497,224341_188703,1
1498,210078_188703,1
1499,204504_188703,1
1500,233827_188703,1
1501,230730_188703,1
1502,228439_188703,1
1503,223559_188703,1
1504,228199_188703,0
1505,243099_188703,1
1506,212628_189153,0
1507,247987_189153,1
1508,202017_189153,0
1509,245781_189153,1
1510,247041_189153,0
1511,228116_191277,1
1512,200970_191598,0
1513,246904_192226,1
1514,216019_193139,1
1515,247729_193410,0
1516,240406_193410,1
1517,221045_193410,1
1518,218044_193489,1
1519,222335_198874,1
1520,209064_198874,1
1521,202828_198874,1
1522,229114_198874,1
1523,216123_198874,1
1524,229375_198874,1
1525,210095_201195,0
1526,229570_201249,1
1527,206411_201249,1
1528,213107_201249,1
1529,228803_201249,1
1530,242722_202040,1
1531,216749_202040,0
1532,237589_203926,0
1533,201208_204012,0
1534,219531_204172,1
1535,239863_204172,1
1536,235721_204172,1
1537,216581_204223,1
1538,222538_204223,1
1539,243529_205194,0
1540,242608_205427,1
1541,205186_205427,1
1542,245973_205890,0
1543,220514_205890,1
1544,226717_205890,1
1545,237744_205890,0
1546,230697_205890,1
1547,242807_205890,1
1548,218235_205890,1
1549,240719_205890,0
1550,245149_205890,1
1551,233704_205890,1
1552,239708_205890,0
1553,232002_206362,1
1554,202009_206638,1
1555,209065_206638,1
1556,225251_206638,1
1557,226211_206815,1
1558,246399_208072,1
1559,247281_209580,1
1560,219025_210278,1
1561,234531_211983,0
1562,223670_213595,0
1563,240275_213839,1
1564,242258_213839,1
1565,245152_214801,1
1566,217641_214871,1
1567,200158_214871,1
1568,218512_214871,1
1569,232998_215594,0
1570,223980_215594,1
1571,221415_215594,1
1572,217484_215594,1
1573,229591_215902,1
1574,241991_216625,1
1575,216219_219994,1
1576,202965_220175,0
1577,202466_221642,0
1578,215397_222050,0
1579,217955_223386,0
1580,206057_224688,1
1581,213694_224974,1
1582,217685_224974,1
1583,235448_224974,1
1584,242671_227215,0
1585,202273_227801,0
1586,204620_227801,0
1587,245805_232012,1
1588,210898_232193,1
1589,239412_234818,1
1590,244424_235569,0
1591,234122_235569,1
1592,241641_235660,1
1593,214083_236368,0
1594,231016_236368,1
1595,238468_236745,1
1596,204244_236960,1
1597,200753_236960,1
1598,202047_237391,1
1599,203953_238417,1
1600,244069_238417,1
1601,244144_238499,1
1602,203180_238499,1
1603,233815_239403,0
1604,222876_241131,1
1605,227098_242638,0
1606,225116_244135,1
1607,228428_244225,1
1608,206356_247415,0
1609,225224_248084,0
1610,229898_249052,0
1611,240483_249180,1
1612,248617_249180,0
1613,237248_250022,1
1614,212076_250533,0
1615,231166_250533,0
1616,213977_251015,0
1617,236338_252006,1
1618,217040_252006,1
1619,207675_252006,1
1620,213769_252006,1
1621,233786_252006,0
1622,241178_252234,0
1623,213432_253174,1
1624,213767_255636,1
1625,218130_258274,1
1626,227957_258274,1
1627,225782_258283,0
1628,239450_258283,0
1629,240053_258283,0
1630,232592_258283,0
1631,240526_259559,1
1632,235927_259559,1
1633,207656_262290,0
1634,213141_266523,1
1635,244440_266782,1
1636,202993_266782,1
1637,218743_266782,0
1638,201552_266782,1
1639,215449_266782,1
1640,205082_267388,0
1641,204199_268057,1
1642,237371_269383,1
1643,219014_269383,1
1644,223551_271783,0
1645,240944_271783,1
1646,209429_271783,1
1647,218322_271783,0
1648,240610_271783,1
1649,234738_271783,1
1650,216345_271783,0
1651,229808_271783,0
1652,246203_271783,1
1653,237331_271783,1
1654,206093_271783,0
1655,244199_271783,1
1656,204267_271783,0
1657,218939_271783,0
1658,207220_271783,1
1659,204805_271783,1
1660,226333_271783,1
1661,212633_271783,1
1662,244462_271783,0
1663,207610_271783,1
1664,241878_271783,1
1665,234479_271783,1
1666,225345_271783,1
1667,237191_271783,0
1668,202075_271783,0
1669,240736_271783,1
1670,209078_271783,1
1671,217736_273496,1
1672,224664_273496,1
1673,206250_274397,0
1674,225528_274649,0
1675,218556_275092,1
1676,248092_275092,0
1677,200053_275356,1
1678,245753_276116,0
1679,201441_278684,1
1680,203629_278907,1
1681,245740_279204,1
1682,230532_279204,0
1683,221610_279204,1
1684,215375_279204,0
1685,234790_279204,1
1686,206038_279204,0
1687,203934_281142,0
1688,228103_283670,1
1689,205298_283670,1
1690,247711_284124,0
1691,203780_284285,0
1692,233647_284285,0
1693,240563_286001,1
1694,228916_286001,0
1695,248515_286001,1
1696,227702_286001,1
1697,248433_286001,0
1698,243982_286001,1
1699,239723_286001,1
1700,213253_286001,1
1701,244351_286001,1
1702,209471_286001,0
1703,218647_286001,0
1704,200327_286001,1
1705,211731_286001,1
1706,218686_286001,0
1707,244168_286001,1
1708,201412_286001,1
1709,227849_286001,1
1710,207658_286001,0
1711,209539_286001,1
1712,211139_286001,0
1713,229882_286001,0
1714,221479_286364,1
1715,237618_286583,1
1716,226623_286583,1
1717,240970_286583,1
1718,206016_287979,1
1719,225750_287979,1
1720,241833_288698,1
1721,209102_295050,1
1722,240710_295050,1
1723,204778_295050,1
1724,244657_295050,0
1725,222888_295050,1
1726,216203_295050,1
1727,207832_295050,1
1728,237557_295050,0
1729,248706_295050,0
1730,226973_295516,1
1731,238870_295516,1
1732,204808_295516,1
1733,239787_295516,1
1734,213201_295717,0
1735,230808_295779,1
1736,224118_1884,1
1737,223923_1884,1
1738,200455_2259,0
1739,227947_2443,1
1740,227441_3220,1
1741,216825_7910,1
1742,220448_9946,1
1743,207948_9946,0
1744,248121_9946,1
1745,218888_10745,0
1746,201157_10745,1
1747,236451_10745,0
1748,214920_10745,1
1749,226046_13188,1
1750,213523_17193,1
1751,209343_17437,1
1752,219972_19138,0
1753,206868_19138,0
1754,233062_19138,1
1755,227072_19138,1
1756,216508_19138,1
1757,248022_19138,1
1758,218704_19138,0
1759,235223_19138,1
1760,216732_19165,1
1761,225839_22185,1
1762,244446_27466,1
1763,224953_27480,0
1764,213853_27480,1
1765,208733_27480,1
1766,241937_27480,0
1767,221068_27480,1
1768,200954_27480,0
1769,222904_29305,1
1770,217954_29811,0
1771,212539_29997,0
1772,220962_32016,0
1773,235421_34450,1
1774,240024_34450,1
1775,204898_34450,1
1776,225911_34450,1
1777,240764_34450,1
1778,203394_34450,0
1779,245475_34450,0
1780,240571_34450,1
1781,204463_34450,1
1782,243972_34450,1
1783,234052_34450,0
1784,235136_35094,1
1785,229797_35142,1
1786,204337_35927,1
1787,199884_36155,0
1788,244652_38730,0
1789,242254_42754,1
1790,241557_43260,1
1791,233847_44588,1
1792,205408_45027,0
1793,247412_45127,1
1794,224606_45151,1
1795,213598_45151,1
1796,214870_45151,1
1797,226048_46423,0
1798,224157_48795,1
1799,205972_49171,1
1800,224897_49668,1
1801,218963_50754,1
1802,243909_51086,0
1803,206079_51086,0
1804,217711_51086,1
1805,244959_52670,0
1806,227510_52670,1
1807,228254_52670,1
1808,234574_52670,1
1809,207996_52670,1
1810,219713_52670,1
1811,211988_52670,1
1812,245023_52670,1
1813,223057_52670,1
1814,225602_52670,0
1815,234906_52670,1
1816,215801_52670,0
1817,209562_52670,1
1818,210784_52670,1
1819,219866_52670,0
1820,238367_52670,1
1821,212011_52670,1
1822,213761_52670,0
1823,206743_52670,1
1824,242171_52670,1
1825,244648_52670,1
1826,201320_52670,0
1827,200568_52855,1
1828,223768_52855,0
1829,208202_52855,1
1830,204753_52855,1
1831,227557_52855,1
1832,226564_52855,0
1833,240606_52855,0
1834,229446_52855,1
1835,231241_52855,1
1836,232953_52855,0
1837,218346_52855,1
1838,206927_52855,1
1839,228404_52855,1
1840,220305_52855,1
1841,204613_52855,0
1842,235627_52855,1
1843,222365_52855,1
1844,229951_52855,1
1845,202613_52855,1
1846,202097_52855,0
1847,211925_52855,0
1848,238945_52855,1
1849,208129_52855,1
1850,222251_52855,1
1851,240588_52855,1
1852,211715_52855,1
1853,216589_52855,0
1854,244482_53092,1
1855,211469_53158,1
1856,217615_53896,1
1857,201566_58072,1
1858,241330_58517,1
1859,224098_59487,0
1860,228036_59487,1
1861,215364_60962,0
1862,239045_61242,1
1863,240620_62398,1
1864,229117_63588,0
1865,220949_63588,1
1866,230828_64593,0
1867,248081_64593,1
1868,222970_64593,1
1869,232762_64593,1
1870,230159_64593,0
1871,248024_65454,0
1872,236696_65618,1
1873,223121_65618,1
1874,209015_66594,1
1875,236193_66613,0
1876,225181_70744,1
1877,204246_70744,0
1878,215692_70803,1
1879,203368_71571,1
1880,224082_72387,0
1881,228828_72387,0
1882,203885_72387,1
1883,228225_72387,0
1884,209145_72387,1
1885,234907_72387,1
1886,204586_72387,1
1887,222437_72387,1
1888,247402_72387,1
1889,247194_72387,1
1890,247080_72387,1
1891,227891_72387,1
1892,215419_72387,1
1893,223115_72387,0
1894,218325_72941,1
1895,241091_75341,0
1896,221137_76202,0
1897,222993_76305,1
1898,233285_78603,0
1899,244699_79163,0
1900,223270_82465,0
1901,239216_82835,0
1902,243900_85820,0
1903,230539_85820,0
1904,207084_85820,1
1905,247256_85820,0
1906,244514_85820,0
1907,226682_85840,1
1908,224351_85873,1
1909,225755_85946,0
1910,236323_85946,0
1911,209332_85946,1
1912,247773_86627,1
1913,226421_87224,1
1914,233481_87849,1
1915,235262_87849,1
1916,225914_88726,1
1917,211783_90567,1
1918,217498_91919,0
1919,216890_94723,1
1920,248122_94723,0
1921,225265_94723,0
1922,246206_94723,0
1923,239373_96873,1
1924,227516_96976,0
1925,218143_96976,0
1926,202706_96976,1
1927,238316_98002,1
1928,214452_98306,0
1929,229885_103713,1
1930,208784_104452,0
1931,245661_104577,1
1932,243766_105339,0
1933,227692_105339,1
1934,239171_106550,1
1935,230791_107120,0
1936,229444_107120,1
1937,235022_107120,1
1938,221262_107120,1
1939,221439_109357,1
1940,228200_110191,0
1941,206402_110191,0
1942,200934_110191,0
1943,240499_110191,0
1944,204677_110191,0
1945,238795_110698,1
1946,239656_111524,1
1947,223053_112011,1
1948,240457_113236,1
1949,206941_113829,1
1950,214422_116151,1
1951,230580_116905,0
1952,215581_117713,1
1953,239214_117832,1
1954,240116_120163,0
1955,233212_120377,1
1956,218893_120377,1
1957,218296_120377,0
1958,206429_120377,1
1959,222409_120377,1
1960,222067_120377,1
1961,219755_120643,1
1962,234656_120643,1
1963,216279_122173,1
1964,225018_123749,0
1965,215739_123749,1
1966,224571_123749,0
1967,207093_123749,1
1968,206313_123749,1
1969,205047_123749,1
1970,233231_123749,1
1971,243868_123749,1
1972,226132_123749,1
1973,236819_123749,0
1974,214889_123749,1
1975,247498_125726,1
1976,200940_126532,1
1977,225108_126532,1
1978,219771_126532,1
1979,245526_126532,0
1980,243851_126532,1
1981,202076_128820,1
1982,213074_128889,1
1983,227686_129410,0
1984,241573_129410,1
1985,248140_129410,0
1986,204958_129410,0
1987,224876_129410,1
1988,221909_129410,0
1989,225283_129410,1
1990,201690_129410,0
1991,211560_130580,0
1992,232038_131964,1
1993,223668_131964,1
1994,247294_131964,1
1995,233000_133966,1
1996,211560_133966,1
1997,229148_134623,0
1998,246418_134800,1
1999,244512_136255,1
2000,239569_136255,1
2001,226789_136255,1
2002,244947_136255,1
2003,200584_136255,1
2004,240297_136255,1
2005,210050_137883,1
2006,200859_138177,1
2007,237490_139848,0
2008,202101_142277,1
2009,213118_142277,0
2010,236384_146417,0
2011,237568_146641,1
2012,207299_146641,0
2013,228265_146641,1
2014,205644_146641,1
2015,230957_146641,1
2016,241863_146641,1
2017,202585_152738,1
2018,240076_154171,0
2019,201866_156114,1
2020,242769_156187,0
2021,215080_156777,0
2022,215875_156898,0
2023,207755_156898,1
2024,206313_156898,1
2025,209306_156898,0
2026,220152_156898,0
2027,228739_157425,0
2028,238450_157425,1
2029,239179_157425,1
2030,226894_157716,1
2031,212779_157735,1
2032,246387_160956,1
2033,221415_164744,1
2034,227784_166525,1
2035,207028_166525,1
2036,248691_171975,1
2037,208098_172255,0
2038,229502_173087,1
2039,216941_173915,1
2040,237612_173915,1
2041,202742_175202,1
2042,211717_175202,0
2043,218763_177489,1
2044,244214_177489,1
2045,205706_177489,1
2046,225584_177489,1
2047,205428_182281,0
2048,234123_183204,1
2049,217761_183204,1
2050,208099_183204,1
2051,236319_183204,0
2052,218588_183204,1
2053,209586_183204,1
2054,220515_183204,0
2055,207372_183204,1
2056,244763_183204,0
2057,206015_183204,1
2058,208673_183204,1
2059,225701_183204,1
2060,218039_183204,1
2061,238231_183204,1
2062,201959_183204,1
2063,210783_183204,1
2064,222283_183204,1
2065,232828_183204,0
2066,248603_186402,0
2067,205713_190380,1
2068,236789_191871,1
2069,227576_197082,0
2070,233901_197082,1
2071,231342_197082,1
2072,240848_197426,1
2073,241345_197609,1
2074,214639_199777,1
2075,220353_199777,1
2076,226576_199777,1
2077,214882_199777,1
2078,205220_199777,0
2079,217777_200714,1
2080,226860_200714,0
2081,212543_200714,1
2082,218631_201575,0
2083,203427_201678,1
2084,201013_203226,1
2085,234321_203253,1
2086,234803_203253,1
2087,204041_204883,1
2088,236586_204883,1
2089,222880_204883,1
2090,204624_209878,1
2091,202908_210249,1
2092,233465_211189,1
2093,241581_212733,1
2094,217288_213814,1
2095,231109_214848,1
2096,237920_217432,1
2097,207594_217432,1
2098,221138_217532,1
2099,216721_217641,1
2100,246016_217641,1
2101,221748_218145,0
2102,204150_218145,1
2103,201599_218145,1
2104,213722_218145,1
2105,229533_218145,0
2106,202342_218145,1
2107,219434_220476,0
2108,241571_220476,0
2109,219386_222470,1
2110,211049_224108,1
2111,202292_224108,1
2112,232828_224108,1
2113,238840_224155,0
2114,210195_224462,1
2115,204049_225257,1
2116,203016_225257,1
2117,235705_225646,1
2118,239819_225646,1
2119,224524_227158,1
2120,243738_228851,1
2121,222578_230427,0
2122,245335_231479,1
2123,216038_237172,1
2124,235771_237172,0
2125,245936_237172,0
2126,220671_237172,1
2127,238559_237172,1
2128,204888_237172,1
2129,209634_237172,1
2130,226225_237172,1
2131,231433_237172,0
2132,201396_237172,1
2133,228114_237172,1
2134,206397_237172,1
2135,200682_239166,1
2136,209409_239166,1
2137,240743_239664,1
2138,244572_240142,1
2139,227040_242675,1
2140,228511_242675,0
2141,204199_243340,0
2142,204362_246587,1
2143,213086_248489,1
2144,212778_249801,1
2145,226875_250816,1
2146,213327_250816,0
2147,232944_250816,0
2148,228055_250816,0
2149,220228_250816,1
2150,238355_250816,1
2151,242509_250816,1
2152,229627_250816,1
2153,230217_250816,1
2154,217162_250816,1
2155,216404_250816,1
2156,233732_250816,1
2157,235585_250816,1
2158,232813_250816,0
2159,199934_250816,0
2160,208278_250816,0
2161,217440_250816,1
2162,203653_250816,1
2163,212024_250816,1
2164,239200_250816,1
2165,228917_250816,0
2166,243383_252519,1
2167,236311_252519,0
2168,244426_253434,0
2169,245662_254860,1
2170,216747_254860,0
2171,207058_254860,0
2172,216583_256568,0
2173,205556_257199,0
2174,217839_258484,0
2175,204598_259101,0
2176,223543_260610,1
2177,219625_260610,1
2178,220493_260610,1
2179,214743_260610,1
2180,236323_260975,0
2181,224509_261559,0
2182,218175_261594,1
2183,228549_261594,1
2184,201552_261594,1
2185,203740_263692,0
2186,208775_264122,1
2187,226488_266710,0
2188,217309_270087,1
2189,219574_270698,1
2190,204819_270698,1
2191,208992_270990,1
2192,233748_273032,1
2193,236742_275169,1
2194,207401_275609,1
2195,241998_275609,1
2196,221136_277177,1
2197,235489_278067,1
2198,203608_278709,1
2199,231208_281091,1
2200,217801_281225,1
2201,246027_281225,1
2202,212177_281225,1
2203,213387_283131,1
2204,227486_284794,1
2205,223901_284794,1
2206,205150_284950,1
2207,239171_285429,0
2208,205767_288575,1
2209,220103_288575,0
2210,217130_289269,1
2211,224660_293262,1
2212,223017_65,1
2213,232975_65,0
2214,221112_65,1
2215,201608_65,1
2216,238284_65,1
2217,222916_2833,1
2218,218136_2924,1
2219,205332_2924,1
2220,244668_2924,1
2221,232724_2924,1
2222,203413_2924,1
2223,219528_2924,1
2224,199932_2924,1
2225,226728_2924,0
2226,216971_2924,1
2227,240203_2924,0
2228,204126_2924,1
2229,204270_2924,1
2230,237962_2924,1
2231,223946_2924,1
2232,203477_2924,1
2233,223760_2924,1
2234,239736_2924,1
2235,227793_2924,1
2236,217992_3566,0
2237,213356_4307,1
2238,210772_6500,1
2239,214280_7324,1
2240,202703_8665,0
2241,237353_8665,1
2242,239411_8665,1
